Column1,pred,actual,Column2,Column3,B,R,bb,rb,Column4,,
2745,1,1,TRUE,0.29,2.8,0.29,0.00,29.41,0.29,,
2747,0,0,TRUE,0.80,0.8,1.05,80.00,0.00,0.80,,
2748,1,1,TRUE,0.36,2.35,0.36,0.00,36.36,0.36,,
2749,0,0,TRUE,0.69,0.689655172,1.25,68.97,0.00,0.69,,
2750,1,1,TRUE,0.06,10.5,0.06,0.00,6.25,0.06,,
2752,0,0,TRUE,0.83,0.833333333,1.00,83.33,0.00,0.83,,
2753,0,0,TRUE,0.61,0.606060606,1.45,60.61,0.00,0.61,,
2754,1,1,TRUE,0.95,0.869565217,0.952380952,0.00,95.24,0.95,,
2755,1,0,FALSE,0.25,3.25,0.25,0.00,-100.00,0.25,,
2756,0,0,TRUE,0.29,0.289855073,2.85,28.99,0.00,0.29,,
2757,0,0,TRUE,0.65,0.64516129,1.35,64.52,0.00,0.65,,
2759,1,0,FALSE,0.27,3.1,0.27,0.00,-100.00,0.27,,
2760,1,0,FALSE,0.45,1.8,0.45,0.00,-100.00,0.45,,
2761,1,1,TRUE,1.00,0.833333333,1.00,0.00,100.00,1.00,,
2762,0,1,FALSE,0.43,0.434782609,1.9,-100.00,0.00,0.43,,
2763,1,0,FALSE,0.18,4.25,0.18,0.00,-100.00,0.18,,
2765,1,1,TRUE,0.74,1.15,0.74,0.00,74.07,0.74,,
2766,1,1,TRUE,0.18,4.25,0.18,0.00,18.18,0.18,,
2769,0,0,TRUE,0.44,0.444444444,1.85,44.44,0.00,0.44,,
2770,0,0,TRUE,0.65,0.64516129,1.35,64.52,0.00,0.65,,
2771,1,1,TRUE,0.67,1.3,0.67,0.00,66.67,0.67,,
2772,1,1,TRUE,0.22,3.65,0.22,0.00,21.74,0.22,,
2773,1,0,FALSE,0.91,0.909090909,0.91,0.00,-100.00,0.91,,
2774,1,1,TRUE,0.24,3.35,0.238095238,0.00,23.81,0.24,,
2775,1,1,TRUE,0.25,3.25,0.25,0.00,25.00,0.25,,
2777,1,1,TRUE,0.67,1.3,0.67,0.00,66.67,0.67,,
2778,1,1,TRUE,1.00,0.833333333,1.00,0.00,100.00,1.00,,
2779,0,0,TRUE,0.71,0.714285714,1.20,71.43,0.00,0.71,,
2780,1,0,FALSE,0.38,2.2,0.38,0.00,-100.00,0.38,,
2781,0,1,FALSE,0.54,0.540540541,1.60,-100.00,0.00,0.54,,
2782,0,1,FALSE,0.87,0.869565217,0.952380952,-100.00,0.00,0.87,,
2783,1,1,TRUE,0.22,3.65,0.22,0.00,21.74,0.22,,
2784,0,1,FALSE,0.63,0.625,1.4,-100.00,0.00,0.63,,
2785,1,1,TRUE,0.13,5.25,0.13,0.00,13.33,0.13,,
2786,1,1,TRUE,0.13,5.5,0.13,0.00,12.50,0.13,,
2789,1,1,TRUE,0.39,2.15,0.39,0.00,39.22,0.39,,
2791,0,0,TRUE,0.48,0.476190476,1.75,47.62,0.00,0.48,,
2792,0,0,TRUE,0.65,0.64516129,1.35,64.52,0.00,0.65,,
2793,1,0,FALSE,0.22,4,0.222222222,0.00,-100.00,0.22,,
2794,1,0,FALSE,0.63,1.4,0.63,0.00,-100.00,0.63,,
2795,1,1,TRUE,0.26,3.4,0.26,0.00,26.32,0.26,,
2796,0,0,TRUE,0.63,0.625,1.50,62.50,0.00,0.63,,
2797,0,0,TRUE,0.13,0.133333333,6.00,13.33,0.00,0.13,,
2798,1,1,TRUE,0.27,3.3,0.27,0.00,27.03,0.27,,
2801,1,1,TRUE,0.32,2.8,0.322580645,0.00,32.26,0.32,,
2802,1,0,FALSE,0.15,5.4,0.15,0.00,-100.00,0.15,,
2803,0,0,TRUE,0.14,0.14084507,5.75,14.08,0.00,0.14,,
2804,1,0,FALSE,0.80,1.15,0.80,0.00,-100.00,0.80,,
2805,1,1,TRUE,0.15,5.4,0.15,0.00,15.15,0.15,,
2806,0,0,TRUE,0.18,0.181818182,4.25,18.18,0.00,0.18,,
2807,1,1,TRUE,0.71,1.3,0.714285714,0.00,71.43,0.71,,
2808,1,1,TRUE,0.40,2.3,0.40,0.00,40.00,0.40,,
2809,1,1,TRUE,0.42,2.2,0.416666667,0.00,41.67,0.42,,
2810,1,0,FALSE,0.38,2.4,0.38,0.00,-100.00,0.38,,
2811,0,0,TRUE,0.63,0.625,1.50,62.50,0.00,0.63,,
2813,1,0,FALSE,0.50,1.85,0.50,0.00,-100.00,0.50,,
2815,1,0,FALSE,0.65,1.45,0.65,0.00,-100.00,0.65,,
2816,1,0,FALSE,0.74,1.25,0.74,0.00,-100.00,0.74,,
2817,1,0,FALSE,0.29,2.8,0.29,0.00,-100.00,0.29,,
2818,1,0,FALSE,0.26,3.4,0.26,0.00,-100.00,0.26,,
2819,1,0,FALSE,0.11,7.25,0.11,0.00,-100.00,0.11,,
2820,0,1,FALSE,0.50,0.5,1.85,-100.00,0.00,0.50,,
2822,1,0,FALSE,0.24,3.65,0.243902439,0.00,-100.00,0.24,,
2824,0,1,FALSE,0.41,0.408163265,2.25,-100.00,0.00,0.41,,
2825,1,1,TRUE,0.38,2.4,0.38,0.00,38.46,0.38,,
2826,0,1,FALSE,0.61,0.606060606,1.55,-100.00,0.00,0.61,,
2827,1,1,TRUE,0.22,4,0.222222222,0.00,22.22,0.22,,
2829,1,1,TRUE,1.05,0.869565217,1.05,0.00,105.00,1.05,,
2830,0,0,TRUE,0.65,0.64516129,1.45,64.52,0.00,0.65,,
2831,1,1,TRUE,0.10,7.75,0.10,0.00,10.26,0.10,,
2833,1,1,TRUE,0.43,2.1,0.43,0.00,43.48,0.43,,
2834,1,1,TRUE,1.10,0.833333333,1.10,0.00,110.00,1.10,,
2835,1,1,TRUE,0.42,2.2,0.416666667,0.00,41.67,0.42,,
2836,1,1,TRUE,0.54,1.7,0.54,0.00,54.05,0.54,,
2837,0,0,TRUE,0.54,0.540540541,1.70,54.05,0.00,0.54,,
2838,1,1,TRUE,0.33,2.7,0.333333333,0.00,33.33,0.33,,
2839,1,0,FALSE,0.71,1.3,0.714285714,0.00,-100.00,0.71,,
2840,0,1,FALSE,0.57,0.571428571,1.65,-100.00,0.00,0.57,,
2841,0,0,TRUE,0.15,0.151515152,5.40,15.15,0.00,0.15,,
2842,1,0,FALSE,0.45,2,0.45,0.00,-100.00,0.45,,
2843,1,1,TRUE,0.74,1.25,0.74,0.00,74.07,0.74,,
2844,0,0,TRUE,0.65,0.64516129,1.45,64.52,0.00,0.65,,
2845,1,1,TRUE,0.57,1.65,0.57,0.00,57.14,0.57,,
2846,1,0,FALSE,0.34,2.6,0.34,0.00,-100.00,0.34,,
2847,0,0,TRUE,0.23,0.23255814,3.8,23.26,0.00,0.23,,
2848,1,0,FALSE,0.53,1.75,0.53,0.00,-100.00,0.53,,
2849,1,0,FALSE,0.77,1.2,0.77,0.00,-100.00,0.77,,
2850,0,0,TRUE,0.67,0.666666667,1.4,66.67,0.00,0.67,,
2852,1,0,FALSE,0.57,1.55,0.57,0.00,-100.00,0.57,,
2854,1,1,TRUE,0.10,8.5,0.10,0.00,9.52,0.10,,
2855,1,1,TRUE,0.11,7.25,0.11,0.00,10.81,0.11,,
2856,0,1,FALSE,0.23,0.23255814,3.8,-100.00,0.00,0.23,,
2857,0,1,FALSE,0.47,0.465116279,1.78,-100.00,0.00,0.47,,
2858,1,1,TRUE,0.10,7.75,0.10,0.00,10.26,0.10,,
2859,1,1,TRUE,1.25,0.740740741,1.25,0.00,125.00,1.25,,
2860,1,1,TRUE,0.10,8,0.10,0.00,10.00,0.10,,
2862,0,1,FALSE,0.59,0.588235294,1.60,-100.00,0.00,0.59,,
2863,0,0,TRUE,0.56,0.561797753,1.67,56.18,0.00,0.56,,
2864,0,0,TRUE,0.17,0.165289256,5.05,16.53,0.00,0.17,,
2865,1,1,TRUE,0.29,3.15,0.289855073,0.00,28.99,0.29,,
2866,1,1,TRUE,0.61,1.55,0.61,0.00,60.61,0.61,,
2867,1,1,TRUE,0.80,1.15,0.80,0.00,80.00,0.80,,
2869,0,0,TRUE,0.43,0.434782609,2.10,43.48,0.00,0.43,,
2870,1,1,TRUE,0.52,1.77,0.52,0.00,52.08,0.52,,
2872,1,1,TRUE,0.77,1.2,0.77,0.00,76.92,0.77,,
2873,1,1,TRUE,0.19,4.5,0.190476191,0.00,19.05,0.19,,
2874,1,0,FALSE,0.39,2.35,0.39,0.00,-100.00,0.39,,
2875,0,0,TRUE,0.91,0.909090909,1.00,90.91,0.00,0.91,,
2876,1,1,TRUE,0.54,1.7,0.54,0.00,54.05,0.54,,
2877,1,1,TRUE,0.14,5.7,0.14,0.00,14.18,0.14,,
2878,1,1,TRUE,0.50,1.85,0.50,0.00,50.00,0.50,,
2879,1,0,FALSE,0.45,2,0.45,0.00,-100.00,0.45,,
2880,1,1,TRUE,0.12,6.75,0.11627907,0.00,11.63,0.12,,
2881,1,1,TRUE,0.10,8,0.10,0.00,10.00,0.10,,
2883,1,0,FALSE,1.15,0.8,1.15,0.00,-100.00,1.15,,
2884,1,1,TRUE,0.25,3.25,0.25,0.00,25.00,0.25,,
2885,1,1,TRUE,0.65,1.45,0.65,0.00,64.52,0.65,,
2886,1,1,TRUE,0.22,4,0.222222222,0.00,22.22,0.22,,
2887,0,0,TRUE,0.77,0.769230769,1.20,76.92,0.00,0.77,,
2888,0,0,TRUE,0.43,0.434782609,2.10,43.48,0.00,0.43,,
2889,0,1,FALSE,0.21,0.210526316,4.20,-100.00,0.00,0.21,,
2890,0,0,TRUE,0.59,0.588235294,1.60,58.82,0.00,0.59,,
2891,0,1,FALSE,0.57,0.571428571,1.65,-100.00,0.00,0.57,,
2892,1,1,TRUE,0.25,3.55,0.25,0.00,25.00,0.25,,
2893,1,1,TRUE,0.36,2.5,0.36,0.00,36.36,0.36,,
2896,1,0,FALSE,0.36,2.4,0.36,0.00,-100.00,0.36,,
2897,1,1,TRUE,0.18,4.8,0.175438597,0.00,17.54,0.18,,
2899,1,0,FALSE,0.22,4,0.222222222,0.00,-100.00,0.22,,
2900,1,0,FALSE,0.48,1.9,0.476190476,0.00,-100.00,0.48,,
2901,1,1,TRUE,0.43,2.1,0.43,0.00,43.48,0.43,,
2902,1,1,TRUE,0.44,1.85,0.444444444,0.00,44.44,0.44,,
2903,1,0,FALSE,0.37,2.48,0.37037037,0.00,-100.00,0.37,,
2906,0,0,TRUE,0.40,0.4,2.3,40.00,0.00,0.40,,
2907,1,1,TRUE,1.30,0.714285714,1.30,0.00,130.00,1.30,,
2908,1,1,TRUE,0.29,2.85,0.289855073,0.00,28.99,0.29,,
2910,1,1,TRUE,0.15,5.35,0.15,0.00,15.38,0.15,,
2911,1,1,TRUE,0.14,5.95,0.14,0.00,13.51,0.14,,
2912,1,1,TRUE,0.45,2,0.45,0.00,45.45,0.45,,
2914,1,0,FALSE,0.45,2,0.45,0.00,-100.00,0.45,,
2915,1,1,TRUE,0.32,2.85,0.317460318,0.00,31.75,0.32,,
2917,1,1,TRUE,0.32,2.85,0.317460318,0.00,31.75,0.32,,
2918,1,1,TRUE,0.31,2.95,0.31,0.00,30.77,0.31,,
2919,1,1,TRUE,0.11,7.25,0.11,0.00,10.81,0.11,,
2920,1,0,FALSE,0.71,1.3,0.714285714,0.00,-100.00,0.71,,
2921,1,1,TRUE,0.20,4.35,0.20,0.00,20.00,0.20,,
2922,0,1,FALSE,0.53,0.52631579,1.75,-100.00,0.00,0.53,,
2924,0,0,TRUE,0.80,0.8,1.15,80.00,0.00,0.80,,
2927,1,0,FALSE,0.57,1.65,0.57,0.00,-100.00,0.57,,
2928,1,0,FALSE,0.24,3.75,0.238095238,0.00,-100.00,0.24,,
2929,1,1,TRUE,0.23,3.8,0.23,0.00,23.26,0.23,,
2930,1,1,TRUE,0.57,1.65,0.57,0.00,57.14,0.57,,
2932,1,0,FALSE,0.24,3.75,0.238095238,0.00,-100.00,0.24,,
2933,1,1,TRUE,0.36,2.55,0.36,0.00,35.71,0.36,,
2934,1,0,FALSE,0.38,2.45,0.38,0.00,-100.00,0.38,,
2936,0,0,TRUE,0.24,0.238095238,3.75,23.81,0.00,0.24,,
2937,1,1,TRUE,0.23,3.8,0.23,0.00,23.26,0.23,,
2939,0,1,FALSE,0.61,0.606060606,1.55,-100.00,0.00,0.61,,
2940,1,1,TRUE,0.39,2.35,0.39,0.00,39.22,0.39,,
2941,1,0,FALSE,0.63,1.5,0.63,0.00,-100.00,0.63,,
2942,1,1,TRUE,0.43,2.1,0.43,0.00,43.48,0.43,,
2943,0,1,FALSE,0.43,0.425531915,2.15,-100.00,0.00,0.43,,
2944,1,1,TRUE,0.34,2.65,0.34,0.00,33.90,0.34,,
2945,1,1,TRUE,0.17,4.5,0.166666667,0.00,16.67,0.17,,
2946,1,1,TRUE,0.74,1.25,0.74,0.00,74.07,0.74,,
2947,0,1,FALSE,0.44,0.444444444,2.05,-100.00,0.00,0.44,,
2948,1,0,FALSE,0.63,1.5,0.63,0.00,-100.00,0.63,,
2949,1,1,TRUE,0.26,3.4,0.26,0.00,26.32,0.26,,
2950,0,1,FALSE,0.47,0.465116279,1.95,-100.00,0.00,0.47,,
2951,1,1,TRUE,0.23,3.9,0.23,0.00,22.73,0.23,,
2952,0,1,FALSE,0.77,0.769230769,1.10,-100.00,0.00,0.77,,
2953,1,1,TRUE,0.67,1.4,0.67,0.00,66.67,0.67,,
2954,1,1,TRUE,0.36,2.55,0.36,0.00,35.71,0.36,,
2955,1,1,TRUE,1.15,0.8,1.15,0.00,115.00,1.15,,
2956,1,1,TRUE,0.27,3.28,0.27,0.00,27.40,0.27,,
2959,1,0,FALSE,0.77,1.2,0.77,0.00,-100.00,0.77,,
2960,0,1,FALSE,0.54,0.540540541,1.70,-100.00,0.00,0.54,,
2962,1,1,TRUE,0.21,4.2,0.21,0.00,21.05,0.21,,
2963,0,1,FALSE,0.45,0.454545455,2.00,-100.00,0.00,0.45,,
2965,0,0,TRUE,0.29,0.294117647,3.10,29.41,0.00,0.29,,
2967,1,0,FALSE,0.34,2.6,0.34,0.00,-100.00,0.34,,
2968,0,0,TRUE,0.15,0.151515152,5.40,15.15,0.00,0.15,,
2969,1,1,TRUE,0.50,1.85,0.50,0.00,50.00,0.50,,
2970,1,0,FALSE,0.48,1.9,0.476190476,0.00,-100.00,0.48,,
2971,1,1,TRUE,0.77,1.2,0.77,0.00,76.92,0.77,,
2972,1,1,TRUE,0.45,2,0.45,0.00,45.45,0.45,,
2973,1,0,FALSE,0.41,2.25,0.408163265,0.00,-100.00,0.41,,
2974,0,0,TRUE,0.50,0.5,1.85,50.00,0.00,0.50,,
2975,1,1,TRUE,0.14,5.68,0.14,0.00,14.29,0.14,,
2976,0,0,TRUE,0.47,0.465116279,1.95,46.51,0.00,0.47,,
2977,0,0,TRUE,0.63,0.625,1.50,62.50,0.00,0.63,,
2979,1,0,FALSE,0.95,0.952380952,0.952380952,0.00,-100.00,0.95,,
2980,1,1,TRUE,0.23,3.8,0.23,0.00,23.26,0.23,,
2981,1,1,TRUE,0.22,4,0.222222222,0.00,22.22,0.22,,
2982,1,1,TRUE,0.31,2.9,0.31,0.00,31.25,0.31,,
2984,1,1,TRUE,0.23,3.8,0.23,0.00,23.26,0.23,,
2985,1,1,TRUE,0.13,6,0.13,0.00,13.33,0.13,,
2986,0,1,FALSE,1.00,1,0.91,-100.00,0.00,1.00,,
2987,1,1,TRUE,0.19,4.5,0.190476191,0.00,19.05,0.19,,
2989,1,0,FALSE,0.20,4.35,0.20,0.00,-100.00,0.20,,
2991,1,0,FALSE,0.28,3.25,0.28,0.00,-100.00,0.28,,
2992,0,0,TRUE,0.18,0.175438597,4.80,17.54,0.00,0.18,,
2993,1,0,FALSE,0.38,2.45,0.38,0.00,-100.00,0.38,,
2995,1,1,TRUE,0.83,1.1,0.83,0.00,83.33,0.83,,
2997,1,1,TRUE,0.34,2.6,0.34,0.00,34.48,0.34,,
2999,0,0,TRUE,0.71,0.714285714,1.30,71.43,0.00,0.71,,
3002,1,1,TRUE,0.07,11.5,0.07,0.00,6.90,0.07,,
3003,1,1,TRUE,0.74,1.25,0.74,0.00,74.07,0.74,,
3004,0,0,TRUE,0.38,0.384615385,2.40,38.46,0.00,0.38,,
3005,1,0,FALSE,0.75,1.23,0.75,0.00,-100.00,0.75,,
3006,1,1,TRUE,0.47,1.95,0.465116279,0.00,46.51,0.47,,
3007,1,1,TRUE,0.18,4.75,0.18,0.00,17.86,0.18,,
3008,1,1,TRUE,0.31,2.9,0.31,0.00,31.25,0.31,,
3009,0,0,TRUE,0.26,0.263157895,3.40,26.32,0.00,0.26,,
3010,1,0,FALSE,0.42,2.2,0.416666667,0.00,-100.00,0.42,,
3011,0,0,TRUE,0.42,0.416666667,2.20,41.67,0.00,0.42,,
3012,0,1,FALSE,0.65,0.64516129,1.45,-100.00,0.00,0.65,,
3013,1,1,TRUE,0.83,1.1,0.83,0.00,83.33,0.83,,
3014,1,1,TRUE,0.17,5.05,0.165289256,0.00,16.53,0.17,,
3015,1,1,TRUE,0.65,1.45,0.65,0.00,64.52,0.65,,
3016,1,1,TRUE,0.32,2.8,0.322580645,0.00,32.26,0.32,,
3017,1,1,TRUE,0.43,2.15,0.425531915,0.00,42.55,0.43,,
3018,1,1,TRUE,0.15,5.4,0.15,0.00,15.15,0.15,,
3019,1,0,FALSE,0.34,2.65,0.34,0.00,-100.00,0.34,,
3020,1,1,TRUE,0.69,1.35,0.69,0.00,68.97,0.69,,
3021,1,1,TRUE,0.15,5.4,0.15,0.00,15.15,0.15,,
3022,1,0,FALSE,0.67,1.4,0.67,0.00,-100.00,0.67,,
3023,1,0,FALSE,0.77,1.2,0.77,0.00,-100.00,0.77,,
3024,1,1,TRUE,0.74,1.25,0.74,0.00,74.07,0.74,,
3026,1,1,TRUE,0.43,2.15,0.425531915,0.00,42.55,0.43,,
3028,1,1,TRUE,0.95,0.952380952,0.952380952,0.00,95.24,0.95,,
3029,1,1,TRUE,0.32,2.85,0.317460318,0.00,31.75,0.32,,
3030,1,1,TRUE,0.91,1,0.91,0.00,90.91,0.91,,
3031,1,1,TRUE,0.77,1.2,0.77,0.00,76.92,0.77,,
3032,1,0,FALSE,0.77,1.2,0.77,0.00,-100.00,0.77,,
3033,1,1,TRUE,0.54,1.7,0.54,0.00,54.05,0.54,,
3034,0,0,TRUE,0.43,0.425531915,2.15,42.55,0.00,0.43,,
3035,0,1,FALSE,0.80,0.8,1.15,-100.00,0.00,0.80,,
3036,1,1,TRUE,0.54,1.7,0.54,0.00,54.05,0.54,,
3037,1,0,FALSE,0.30,3,0.30,0.00,-100.00,0.30,,
3038,1,1,TRUE,1.16,0.793650794,1.16,0.00,116.00,1.16,,
3039,0,1,FALSE,0.48,0.476190476,1.9,-100.00,0.00,0.48,,
3040,0,1,FALSE,0.40,0.4,2.3,-100.00,0.00,0.40,,
3041,1,1,TRUE,0.17,5,0.166666667,0.00,16.67,0.17,,
3043,1,1,TRUE,0.20,4.35,0.20,0.00,20.00,0.20,,
3044,0,0,TRUE,0.54,0.540540541,1.70,54.05,0.00,0.54,,
3045,1,1,TRUE,0.09,9,0.09,0.00,9.09,0.09,,
3046,1,1,TRUE,0.38,2.45,0.38,0.00,37.74,0.38,,
3047,1,1,TRUE,0.69,1.35,0.69,0.00,68.97,0.69,,
3048,0,0,TRUE,0.54,0.540540541,1.70,54.05,0.00,0.54,,
3049,1,1,TRUE,0.87,1.05,0.87,0.00,86.96,0.87,,
3050,0,0,TRUE,0.61,0.606060606,1.45,60.61,0.00,0.61,,
3051,0,0,TRUE,0.44,0.444444444,2.05,44.44,0.00,0.44,,
3052,1,1,TRUE,0.65,1.35,0.65,0.00,64.52,0.65,,
3053,1,0,FALSE,0.20,4.4,0.20,0.00,-100.00,0.20,,
3054,0,0,TRUE,0.38,0.377358491,2.45,37.74,0.00,0.38,,
3055,1,0,FALSE,0.48,1.9,0.476190476,0.00,-100.00,0.48,,
3056,1,1,TRUE,0.11,6.25,0.11,0.00,10.53,0.11,,
3057,1,1,TRUE,0.80,1.15,0.80,0.00,80.00,0.80,,
3059,0,1,FALSE,0.69,0.689655172,1.35,-100.00,0.00,0.69,,
3060,0,1,FALSE,0.71,0.714285714,1.30,-100.00,0.00,0.71,,
3061,0,0,TRUE,0.65,0.64516129,1.45,64.52,0.00,0.65,,
3062,1,1,TRUE,0.26,3.45,0.26,0.00,25.97,0.26,,
3063,1,1,TRUE,0.30,3.05,0.30,0.00,29.85,0.30,,
3064,1,1,TRUE,0.43,2.15,0.425531915,0.00,42.55,0.43,,
3065,1,1,TRUE,0.48,1.9,0.476190476,0.00,47.62,0.48,,
3066,0,1,FALSE,0.67,0.666666667,1.4,-100.00,0.00,0.67,,
3067,0,1,FALSE,0.44,0.444444444,2.05,-100.00,0.00,0.44,,
3068,0,1,FALSE,0.53,0.52631579,1.75,-100.00,0.00,0.53,,
3069,1,1,TRUE,0.44,2.05,0.444444444,0.00,44.44,0.44,,
3070,0,0,TRUE,0.71,0.714285714,1.30,71.43,0.00,0.71,,
3071,0,0,TRUE,0.23,0.23255814,3.8,23.26,0.00,0.23,,
3072,0,0,TRUE,0.45,0.454545455,2.00,45.45,0.00,0.45,,
3073,0,0,TRUE,0.67,0.666666667,1.30,66.67,0.00,0.67,,
3074,1,1,TRUE,0.54,1.7,0.54,0.00,54.05,0.54,,
3075,0,0,TRUE,0.63,0.625,1.50,62.50,0.00,0.63,,
3076,0,1,FALSE,0.32,0.317460318,2.85,-100.00,0.00,0.32,,
3077,1,0,FALSE,0.65,1.45,0.65,0.00,-100.00,0.65,,
3078,1,1,TRUE,0.50,1.85,0.50,0.00,50.00,0.50,,
3080,0,1,FALSE,0.31,0.3125,2.90,-100.00,0.00,0.31,,
3081,1,1,TRUE,0.18,4.8,0.175438597,0.00,17.54,0.18,,
3082,1,1,TRUE,0.80,1.15,0.80,0.00,80.00,0.80,,
3083,1,0,FALSE,1.10,0.833333333,1.10,0.00,-100.00,1.10,,
3084,1,1,TRUE,0.31,2.95,0.31,0.00,30.77,0.31,,
3085,1,1,TRUE,0.15,5.4,0.15,0.00,15.15,0.15,,
3087,1,0,FALSE,0.26,3.4,0.26,0.00,-100.00,0.26,,
3088,0,0,TRUE,0.43,0.425531915,2.15,42.55,0.00,0.43,,
3089,0,0,TRUE,0.44,0.444444444,2.05,44.44,0.00,0.44,,
3090,0,0,TRUE,0.56,0.558659218,1.67,55.87,0.00,0.56,,
3091,0,0,TRUE,0.33,0.327868853,2.75,32.79,0.00,0.33,,
3093,0,0,TRUE,0.32,0.317460318,2.85,31.75,0.00,0.32,,
3094,1,0,FALSE,0.48,1.9,0.476190476,0.00,-100.00,0.48,,
3095,1,1,TRUE,0.14,5.6,0.14,0.00,14.49,0.14,,
3096,0,1,FALSE,6.60,6.6,0.119047619,-100.00,0.00,6.60,,
3098,1,1,TRUE,0.22,4.1,0.22,0.00,21.74,0.22,,
3099,1,1,TRUE,0.34,2.65,0.34,0.00,33.90,0.34,,
3100,1,1,TRUE,0.65,1.45,0.65,0.00,64.52,0.65,,
3101,1,1,TRUE,0.77,1.2,0.77,0.00,76.92,0.77,,
3102,1,0,FALSE,0.65,1.45,0.65,0.00,-100.00,0.65,,
3104,0,1,FALSE,0.41,0.408163265,2.25,-100.00,0.00,0.41,,
3105,1,1,TRUE,0.42,2.2,0.416666667,0.00,41.67,0.42,,
3106,1,1,TRUE,0.31,2.6,0.31,0.00,31.25,0.31,,
3107,1,1,TRUE,0.33,2.7,0.333333333,0.00,33.33,0.33,,
3109,1,1,TRUE,0.29,3.15,0.289855073,0.00,28.99,0.29,,
3112,0,0,TRUE,0.77,0.769230769,1.20,76.92,0.00,0.77,,
3113,0,0,TRUE,0.40,0.4,2.3,40.00,0.00,0.40,,
3114,0,1,FALSE,0.54,0.540540541,1.70,-100.00,0.00,0.54,,
3118,1,0,FALSE,0.67,1.4,0.67,0.00,-100.00,0.67,,
3119,1,1,TRUE,0.54,1.7,0.54,0.00,54.05,0.54,,
3120,1,0,FALSE,0.34,2.6,0.34,0.00,-100.00,0.34,,
3121,0,0,TRUE,0.45,0.454545455,2.00,45.45,0.00,0.45,,
3122,1,0,FALSE,1.15,0.8,1.15,0.00,-100.00,1.15,,
3123,1,1,TRUE,0.24,3.75,0.238095238,0.00,23.81,0.24,,
3125,0,1,FALSE,0.43,0.434782609,2.10,-100.00,0.00,0.43,,
3127,1,1,TRUE,0.11,7,0.111111111,0.00,11.11,0.11,,
3128,1,1,TRUE,0.32,2.55,0.322580645,0.00,32.26,0.32,,
3130,1,1,TRUE,0.14,5.7,0.14,0.00,14.18,0.14,,
3131,0,1,FALSE,0.80,0.8,1.15,-100.00,0.00,0.80,,
3132,1,0,FALSE,0.42,2.2,0.416666667,0.00,-100.00,0.42,,
3133,1,0,FALSE,0.54,1.7,0.54,0.00,-100.00,0.54,,
3134,0,1,FALSE,0.59,0.588235294,1.60,-100.00,0.00,0.59,,
3136,1,1,TRUE,0.36,2.5,0.36,0.00,36.36,0.36,,
3137,1,1,TRUE,0.37,2.48,0.37037037,0.00,37.04,0.37,,
3139,0,1,FALSE,0.67,0.666666667,1.4,-100.00,0.00,0.67,,
3140,1,1,TRUE,0.56,1.66,0.56,0.00,56.50,0.56,,
3141,0,0,TRUE,0.54,0.540540541,1.70,54.05,0.00,0.54,,
3142,1,0,FALSE,0.54,1.7,0.54,0.00,-100.00,0.54,,
3143,0,1,FALSE,0.50,0.5,1.70,-100.00,0.00,0.50,,
3145,1,1,TRUE,0.71,1.3,0.714285714,0.00,71.43,0.71,,
3146,1,0,FALSE,0.50,1.7,0.50,0.00,-100.00,0.50,,
3148,0,0,TRUE,0.50,0.5,1.85,50.00,0.00,0.50,,
3150,1,1,TRUE,0.61,1.55,0.61,0.00,60.61,0.61,,
3151,1,1,TRUE,0.80,1.15,0.80,0.00,80.00,0.80,,
3152,1,0,FALSE,0.95,0.952380952,0.952380952,0.00,-100.00,0.95,,
3153,1,1,TRUE,0.34,2.6,0.34,0.00,34.48,0.34,,
3154,1,1,TRUE,0.83,1.1,0.83,0.00,83.33,0.83,,
3155,1,1,TRUE,0.38,2.45,0.38,0.00,37.74,0.38,,
3156,1,1,TRUE,0.14,5.6,0.14,0.00,14.49,0.14,,
3157,1,1,TRUE,0.87,1.05,0.87,0.00,86.96,0.87,,
3158,1,1,TRUE,0.61,1.55,0.61,0.00,60.61,0.61,,
3159,0,1,FALSE,0.67,0.666666667,1.4,-100.00,0.00,0.67,,
3160,1,1,TRUE,0.61,1.55,0.61,0.00,60.61,0.61,,
3161,1,0,FALSE,0.22,4,0.222222222,0.00,-100.00,0.22,,
3162,0,1,FALSE,0.74,0.740740741,1.25,-100.00,0.00,0.74,,
3163,0,1,FALSE,0.45,0.454545455,2.00,-100.00,0.00,0.45,,
3164,1,0,FALSE,0.54,1.7,0.54,0.00,-100.00,0.54,,
3165,0,0,TRUE,0.67,0.666666667,1.4,66.67,0.00,0.67,,
3167,1,1,TRUE,0.44,2.05,0.444444444,0.00,44.44,0.44,,
3168,0,1,FALSE,0.77,0.769230769,1.20,-100.00,0.00,0.77,,
3169,1,1,TRUE,0.18,4.8,0.175438597,0.00,17.54,0.18,,
3170,1,1,TRUE,0.36,2.55,0.36,0.00,35.71,0.36,,
3171,0,0,TRUE,0.65,0.64516129,1.45,64.52,0.00,0.65,,
3172,1,0,FALSE,0.83,1.1,0.83,0.00,-100.00,0.83,,
3173,0,0,TRUE,0.15,0.151515152,5.40,15.15,0.00,0.15,,
3174,1,0,FALSE,0.95,0.952380952,0.952380952,0.00,-100.00,0.95,,
3175,1,1,TRUE,0.41,2.25,0.408163265,0.00,40.82,0.41,,
3176,1,1,TRUE,0.67,1.4,0.67,0.00,66.67,0.67,,
